Cliente ID,Edad,Genero,Item Comprado,Categoria,Cantidad de Compra (USD),Ubicacion,Tamaño,Color,Temporada,Calificacion de Reviews,Status de Suscripcion,Tipo de Envio,Descuento Aplicado ,Promocion Usada,Compras Anteriores,Metodo de Pago,Frecuencia de Compras
3378,37,Femenino,Camiseta,Vestimenta,32,Kentucky,M,Amarillo,Invierno,4.6,No,Envio Dia Siguiente,No,No,18,PayPal,Quincena
3379,49,Femenino,Shorts,Vestimenta,75,Minnesota,L,Dorado,Otoño,4.5,No,Envio Dia Siguiente,No,No,6,Efectivo,Trimestral
3380,61,Femenino,Bolsa,Accesorios,51,Tennessee,L,Turquesa,Verano,5,No,Recojer en Tienda,No,No,40,Efectivo,Semanalmente
3381,41,Femenino,Vestido,Vestimenta,52,North Dakota,L,Azul,Verano,3.8,No,Standard,No,No,6,PayPal,Cada 3 Meses
3382,57,Femenino,Sombrero,Accesorios,66,Minnesota,L,Turquesa,Invierno,4.7,No,Standard,No,No,27,Tarjeta de Credito,Trimestral
3383,34,Femenino,Sueter,Vestimenta,35,Nebraska,M,Maroon,Primavera,2.8,No,Express,No,No,2,Transferencia Bancaria ,Semanalmente
3384,27,Femenino,Abrigo,Ropa exterior,43,Delaware,M,Rosa,Otoño,2.6,No,Envio Dia Siguiente,No,No,39,Venmo,Cada 2 semanas
3385,39,Femenino,Hoodie,Vestimenta,24,Minnesota,L,Maroon,Verano,3.8,No,Envio Gratis,No,No,9,Venmo,Trimestral
3386,62,Femenino,Joyeria,Accesorios,83,Rhode Island,M,Olive,Invierno,2.8,No,Standard,No,No,16,Tarjeta de Credito,Cada 3 Meses
3387,34,Femenino,Playera,Vestimenta,62,Michigan,M,Lavender,Otoño,2.6,No,Envio 2-Dias,No,No,36,Efectivo,Trimestral
3388,53,Femenino,Pantalones,Vestimenta,78,New Jersey,S,Rosa,Primavera,3.4,No,Envio 2-Dias,No,No,2,Tarjeta de Credito,Cada 2 semanas
3389,35,Femenino,Sueter,Vestimenta,61,South Dakota,M,Cyan,Primavera,4.5,No,Recojer en Tienda,No,No,21,Tarjeta de Credito,Semanalmente
3390,38,Femenino,Pantalones,Vestimenta,57,North Carolina,L,Maroon,Otoño,3.8,No,Envio Gratis,No,No,39,Venmo,Anualmente
3391,32,Femenino,Calcetines,Vestimenta,70,Oregon,S,Rojo,Verano,3,No,Envio Dia Siguiente,No,No,38,PayPal,Anualmente
3392,47,Femenino,Hoodie,Vestimenta,57,Montana,M,Plateado,Otoño,3.7,No,Envio 2-Dias,No,No,6,Tarjeta de Debito,Cada 3 Meses
3393,53,Femenino,Bufanda,Accesorios,74,New Jersey,XL,Azul,Invierno,4.4,No,Envio Gratis,No,No,6,Venmo,Cada 2 semanas
3394,60,Femenino,Vestido,Vestimenta,90,Arizona,M,Dorado,Otoño,3.1,No,Envio Dia Siguiente,No,No,50,Tarjeta de Debito,Mensualmente
3395,31,Femenino,Sandalias,Calzado,98,Vermont,S,Amarillo,Primavera,4.2,No,Recojer en Tienda,No,No,9,PayPal,Anualmente
3396,44,Femenino,Vestido,Vestimenta,43,Colorado,M,Plateado,Invierno,3.1,No,Envio Gratis,No,No,15,Tarjeta de Debito,Cada 3 Meses
3397,29,Femenino,Pantalones,Vestimenta,37,Tennessee,XL,Negro,Invierno,5,No,Envio Dia Siguiente,No,No,5,PayPal,Trimestral
3398,19,Femenino,Blusa,Vestimenta,38,New Jersey,L,Amarillo,Verano,2.7,No,Standard,No,No,13,Transferencia Bancaria ,Cada 2 semanas
3399,54,Femenino,Jeans,Vestimenta,60,Montana,L,Rosa,Invierno,3.8,No,Standard,No,No,44,Efectivo,Quincena
3400,40,Femenino,Pantalones,Vestimenta,55,Montana,XL,Amarillo,Invierno,3.3,No,Standard,No,No,36,Tarjeta de Debito,Anualmente
3401,39,Femenino,Lentes de sol,Accesorios,51,Nevada,M,Lavender,Otoño,4.8,No,Envio Gratis,No,No,18,Venmo,Quincena
3402,44,Femenino,Mochila,Accesorios,71,Nevada,L,Durazno,Invierno,3.4,No,Standard,No,No,39,Tarjeta de Credito,Semanalmente
3403,22,Femenino,Hoodie,Vestimenta,61,Louisiana,M,Negro,Primavera,4.4,No,Envio 2-Dias,No,No,11,PayPal,Cada 3 Meses
3404,30,Femenino,Botas,Calzado,65,Illinois,M,Olive,Verano,3.9,No,Standard,No,No,1,Efectivo,Cada 2 semanas
3405,69,Femenino,Guantes,Accesorios,34,South Carolina,L,Olive,Otoño,3.9,No,Envio 2-Dias,No,No,34,Tarjeta de Credito,Anualmente
3406,28,Femenino,Blusa,Vestimenta,87,Washington,M,Blanco,Verano,4.2,No,Recojer en Tienda,No,No,47,Transferencia Bancaria ,Cada 2 semanas
3407,57,Femenino,Sueter,Vestimenta,79,Nebraska,M,Rojo,Primavera,4,No,Recojer en Tienda,No,No,24,Venmo,Trimestral
3408,46,Femenino,Vestido,Vestimenta,46,Alabama,S,Morado,Primavera,2.6,No,Recojer en Tienda,No,No,20,Efectivo,Trimestral
3409,48,Femenino,Calcetines,Vestimenta,72,Montana,L,Morado,Verano,4.4,No,Standard,No,No,11,Transferencia Bancaria ,Anualmente
3410,24,Femenino,Camiseta,Vestimenta,93,Minnesota,M,Teal,Verano,3.2,No,Envio Dia Siguiente,No,No,3,Tarjeta de Credito,Cada 3 Meses
3411,50,Femenino,Sandalias,Calzado,76,Ohio,L,Teal,Verano,4.3,No,Envio Gratis,No,No,38,Transferencia Bancaria ,Cada 2 semanas
3412,29,Femenino,Zapatos,Calzado,56,New York,L,Gris,Invierno,4.9,No,Envio 2-Dias,No,No,45,Efectivo,Semanalmente
3413,61,Femenino,Sandalias,Calzado,83,Indiana,M,Magenta,Otoño,3.8,No,Recojer en Tienda,No,No,31,Venmo,Trimestral
3414,34,Femenino,Guantes,Accesorios,90,Delaware,XL,Negro,Invierno,2.5,No,Express,No,No,16,PayPal,Cada 2 semanas
3415,27,Femenino,Botas,Calzado,94,Connecticut,M,Maroon,Primavera,4.9,No,Envio Dia Siguiente,No,No,3,Transferencia Bancaria ,Trimestral
3416,38,Femenino,Blusa,Vestimenta,68,New York,M,Dorado,Otoño,3,No,Envio 2-Dias,No,No,15,Transferencia Bancaria ,Anualmente
3417,25,Femenino,Sandalias,Calzado,53,Alabama,M,Morado,Primavera,3.2,No,Recojer en Tienda,No,No,11,Transferencia Bancaria ,Cada 3 Meses
3418,54,Femenino,Abrigo,Ropa exterior,35,Massachusetts,M,Azul,Verano,2.9,No,Envio 2-Dias,No,No,22,Tarjeta de Debito,Quincena
3419,53,Femenino,Chaqueta,Ropa exterior,30,South Carolina,M,Beige,Verano,2.8,No,Envio Gratis,No,No,35,Tarjeta de Debito,Anualmente
3420,23,Femenino,Joyeria,Accesorios,26,West Virginia,L,Indigo,Invierno,3.1,No,Recojer en Tienda,No,No,5,Venmo,Cada 2 semanas
3421,19,Femenino,Sombrero,Accesorios,60,Kentucky,M,Morado,Invierno,3.4,No,Express,No,No,35,PayPal,Cada 2 semanas
3422,57,Femenino,Zapatos,Calzado,30,New Jersey,M,Maroon,Verano,2.9,No,Envio Gratis,No,No,27,PayPal,Semanalmente
3423,19,Femenino,Abrigo,Ropa exterior,91,New York,L,Beige,Invierno,3.2,No,Envio Dia Siguiente,No,No,9,Venmo,Mensualmente
3424,33,Femenino,Botas,Calzado,71,Massachusetts,M,Cafe,Primavera,3.8,No,Envio Dia Siguiente,No,No,21,PayPal,Cada 2 semanas
3425,33,Femenino,Bufanda,Accesorios,64,Florida,L,Verde,Verano,3.6,No,Envio 2-Dias,No,No,23,Tarjeta de Credito,Mensualmente
3426,38,Femenino,Sombrero,Accesorios,54,Michigan,M,Azul,Verano,4.3,No,Envio Dia Siguiente,No,No,3,Tarjeta de Debito,Cada 2 semanas
3427,47,Femenino,Calcetines,Vestimenta,35,Oregon,XL,Magenta,Otoño,4.8,No,Envio 2-Dias,No,No,31,Tarjeta de Credito,Anualmente
3428,39,Femenino,Playera,Vestimenta,38,Michigan,XL,Turquesa,Invierno,2.5,No,Recojer en Tienda,No,No,44,Efectivo,Anualmente
3429,32,Femenino,Joyeria,Accesorios,69,Washington,M,Gris,Otoño,2.5,No,Envio Dia Siguiente,No,No,20,Venmo,Mensualmente
3430,27,Femenino,Falda,Vestimenta,96,Alaska,S,Morado,Invierno,4.6,No,Express,No,No,34,Tarjeta de Debito,Semanalmente
3431,67,Femenino,Calcetines,Vestimenta,73,Montana,M,Lavender,Invierno,4.2,No,Envio Dia Siguiente,No,No,17,Transferencia Bancaria ,Cada 3 Meses
3432,46,Femenino,Cinto,Accesorios,49,New Mexico,S,Verde,Verano,4.2,No,Express,No,No,20,Venmo,Anualmente
3433,36,Femenino,Botas,Calzado,44,Connecticut,M,Gris,Verano,4.8,No,Envio 2-Dias,No,No,46,PayPal,Cada 3 Meses
3434,62,Femenino,Calcetines,Vestimenta,93,Alaska,M,Amarillo,Primavera,4.5,No,Envio Gratis,No,No,28,PayPal,Anualmente
3435,31,Femenino,Pantalones,Vestimenta,72,Ohio,S,Naranja,Verano,3.3,No,Envio 2-Dias,No,No,6,Venmo,Quincena
3436,68,Femenino,Calcetines,Vestimenta,91,Montana,M,Beige,Verano,2.7,No,Envio 2-Dias,No,No,50,Tarjeta de Debito,Cada 2 semanas
3437,57,Femenino,Cinto,Accesorios,83,Nebraska,L,Durazno,Invierno,2.8,No,Envio 2-Dias,No,No,41,Transferencia Bancaria ,Mensualmente
3438,22,Femenino,Chaqueta,Ropa exterior,62,Oklahoma,S,Verde,Invierno,3.5,No,Envio 2-Dias,No,No,50,PayPal,Anualmente
3439,26,Femenino,Camiseta,Vestimenta,71,Kentucky,M,Violeta,Otoño,3,No,Recojer en Tienda,No,No,33,Tarjeta de Credito,Mensualmente
3440,43,Femenino,Guantes,Accesorios,93,Idaho,M,Gris,Verano,4.5,No,Express,No,No,25,Venmo,Trimestral
3441,45,Femenino,Bolsa,Accesorios,63,Maryland,L,Magenta,Otoño,4.3,No,Envio 2-Dias,No,No,2,PayPal,Semanalmente
3442,64,Femenino,Sueter,Vestimenta,96,Tennessee,XL,Charcoal,Otoño,4.1,No,Standard,No,No,15,Tarjeta de Credito,Anualmente
3443,28,Femenino,Falda,Vestimenta,78,Michigan,M,Violeta,Primavera,4.3,No,Envio Dia Siguiente,No,No,12,PayPal,Semanalmente
3444,47,Femenino,Vestido,Vestimenta,24,Tennessee,L,Plateado,Verano,5,No,Envio Gratis,No,No,28,Efectivo,Cada 2 semanas
3445,53,Femenino,Pantalones,Vestimenta,63,Rhode Island,S,Verde,Verano,3.8,No,Envio 2-Dias,No,No,12,Transferencia Bancaria ,Cada 2 semanas
3446,42,Femenino,Sombrero,Accesorios,58,Florida,M,Magenta,Otoño,4.9,No,Standard,No,No,3,Tarjeta de Debito,Anualmente
3447,51,Femenino,Botas,Calzado,55,Louisiana,S,Morado,Primavera,5,No,Envio 2-Dias,No,No,20,Efectivo,Semanalmente
3448,62,Femenino,Sandalias,Calzado,58,Arkansas,M,Azul,Otoño,4.3,No,Express,No,No,3,Transferencia Bancaria ,Cada 2 semanas
3449,18,Femenino,Abrigo,Ropa exterior,28,Kentucky,S,Amarillo,Invierno,4.1,No,Express,No,No,32,Transferencia Bancaria ,Quincena
3450,48,Femenino,Blusa,Vestimenta,37,Kansas,M,Cafe,Primavera,4.5,No,Standard,No,No,35,Efectivo,Mensualmente
3451,20,Femenino,Shorts,Vestimenta,78,Vermont,M,Rosa,Primavera,3.6,No,Recojer en Tienda,No,No,31,PayPal,Mensualmente
3452,32,Femenino,Blusa,Vestimenta,73,Nevada,XL,Plateado,Otoño,3,No,Envio Gratis,No,No,13,Tarjeta de Credito,Anualmente
3453,26,Femenino,Chaqueta,Ropa exterior,20,Oklahoma,M,Indigo,Primavera,3.7,No,Envio Dia Siguiente,No,No,3,Venmo,Quincena
3454,31,Femenino,Camiseta,Vestimenta,60,Alabama,L,Rosa,Invierno,4.3,No,Standard,No,No,48,Venmo,Cada 2 semanas
3455,55,Femenino,Bolsa,Accesorios,71,Louisiana,S,Lavender,Otoño,4.6,No,Recojer en Tienda,No,No,15,PayPal,Cada 2 semanas
3456,49,Femenino,Playera,Vestimenta,89,Ohio,M,Naranja,Otoño,4.7,No,Standard,No,No,13,Venmo,Anualmente
3457,42,Femenino,Hoodie,Vestimenta,53,Texas,M,Rojo,Otoño,4.6,No,Express,No,No,21,Venmo,Mensualmente
3458,64,Femenino,Joyeria,Accesorios,87,Maryland,M,Gris,Verano,3,No,Express,No,No,29,Efectivo,Quincena
3459,68,Femenino,Joyeria,Accesorios,37,West Virginia,L,Violeta,Primavera,3.4,No,Standard,No,No,24,Venmo,Trimestral
3460,68,Femenino,Hoodie,Vestimenta,37,Ohio,L,Verde,Otoño,3.8,No,Express,No,No,21,PayPal,Anualmente
3461,41,Femenino,Bufanda,Accesorios,78,Indiana,M,Dorado,Primavera,3.1,No,Express,No,No,5,Transferencia Bancaria ,Cada 2 semanas
3462,51,Femenino,Zapatos,Calzado,23,Wyoming,S,Maroon,Primavera,4.4,No,Standard,No,No,47,Efectivo,Trimestral
3463,44,Femenino,Jeans,Vestimenta,73,Michigan,L,Olive,Primavera,4.5,No,Standard,No,No,34,Tarjeta de Credito,Cada 3 Meses
3464,27,Femenino,Joyeria,Accesorios,27,Maine,M,Amarillo,Otoño,2.8,No,Envio 2-Dias,No,No,45,PayPal,Quincena
3465,36,Femenino,Abrigo,Ropa exterior,59,Utah,S,Durazno,Invierno,2.7,No,Envio Dia Siguiente,No,No,12,PayPal,Anualmente
3466,19,Femenino,Mochila,Accesorios,53,Iowa,M,Dorado,Primavera,3.4,No,Standard,No,No,31,Tarjeta de Debito,Semanalmente
3467,49,Femenino,Calcetines,Vestimenta,42,Maryland,S,Morado,Verano,4.6,No,Standard,No,No,43,Transferencia Bancaria ,Anualmente
3468,18,Femenino,Bufanda,Accesorios,45,Texas,M,Charcoal,Otoño,5,No,Envio Dia Siguiente,No,No,5,Tarjeta de Credito,Anualmente
3469,36,Femenino,Lentes de sol,Accesorios,89,Ohio,S,Indigo,Invierno,3.5,No,Standard,No,No,36,Tarjeta de Debito,Trimestral
3470,36,Femenino,Calcetines,Vestimenta,85,North Dakota,L,Magenta,Otoño,3.3,No,Recojer en Tienda,No,No,12,Efectivo,Anualmente
3471,19,Femenino,Abrigo,Ropa exterior,69,West Virginia,S,Olive,Verano,4.5,No,Envio Gratis,No,No,31,Efectivo,Cada 2 semanas
3472,43,Femenino,Sandalias,Calzado,66,North Carolina,S,Azul,Primavera,3.1,No,Recojer en Tienda,No,No,31,Efectivo,Cada 2 semanas
3473,31,Femenino,Blusa,Vestimenta,42,Georgia,S,Blanco,Verano,4,No,Envio Gratis,No,No,15,Tarjeta de Debito,Semanalmente
3474,63,Femenino,Vestido,Vestimenta,40,Kansas,M,Cyan,Primavera,2.5,No,Express,No,No,11,Efectivo,Semanalmente
3475,41,Femenino,Pantalones,Vestimenta,82,Maine,M,Cyan,Invierno,4.4,No,Recojer en Tienda,No,No,18,Venmo,Mensualmente
3476,48,Femenino,Tennis,Calzado,88,South Carolina,M,Naranja,Primavera,4.4,No,Express,No,No,9,Efectivo,Trimestral
3477,68,Femenino,Botas,Calzado,99,South Carolina,XL,Naranja,Verano,3.2,No,Envio Gratis,No,No,11,Efectivo,Semanalmente
3478,53,Femenino,Bolsa,Accesorios,85,Kentucky,S,Teal,Primavera,3.8,No,Recojer en Tienda,No,No,38,Tarjeta de Debito,Cada 2 semanas
3479,36,Femenino,Bolsa,Accesorios,57,Arizona,M,Magenta,Otoño,4.6,No,Recojer en Tienda,No,No,42,PayPal,Trimestral
3480,46,Femenino,Sueter,Vestimenta,56,New York,S,Naranja,Verano,4.9,No,Standard,No,No,41,Efectivo,Mensualmente
3481,21,Femenino,Sandalias,Calzado,79,New Hampshire,L,Durazno,Invierno,3.5,No,Envio Gratis,No,No,45,PayPal,Mensualmente
3482,52,Femenino,Calcetines,Vestimenta,67,Ohio,S,Maroon,Verano,3.4,No,Recojer en Tienda,No,No,41,Tarjeta de Debito,Cada 2 semanas
3483,66,Femenino,Guantes,Accesorios,61,Hawaii,M,Dorado,Invierno,3.9,No,Envio Dia Siguiente,No,No,35,Tarjeta de Debito,Semanalmente
3484,19,Femenino,Hoodie,Vestimenta,37,Texas,L,Blanco,Invierno,3.9,No,Express,No,No,21,Tarjeta de Credito,Cada 3 Meses
3485,44,Femenino,Vestido,Vestimenta,75,Illinois,L,Gris,Otoño,4.2,No,Envio Gratis,No,No,13,Tarjeta de Credito,Cada 2 semanas
3486,50,Femenino,Camiseta,Vestimenta,21,Massachusetts,XL,Cafe,Invierno,3.4,No,Standard,No,No,23,Tarjeta de Debito,Quincena
3487,51,Femenino,Shorts,Vestimenta,89,North Carolina,L,Charcoal,Invierno,4.9,No,Standard,No,No,6,PayPal,Semanalmente
3488,25,Femenino,Sandalias,Calzado,24,West Virginia,L,Beige,Otoño,2.9,No,Recojer en Tienda,No,No,39,Transferencia Bancaria ,Anualmente
3489,62,Femenino,Sueter,Vestimenta,27,Delaware,XL,Teal,Primavera,4.9,No,Recojer en Tienda,No,No,7,Efectivo,Trimestral
3490,48,Femenino,Vestido,Vestimenta,26,Idaho,L,Negro,Verano,4.6,No,Envio 2-Dias,No,No,32,PayPal,Cada 3 Meses
3491,62,Femenino,Botas,Calzado,82,Oregon,M,Violeta,Primavera,3.6,No,Recojer en Tienda,No,No,43,Tarjeta de Credito,Trimestral
3492,22,Femenino,Pantalones,Vestimenta,28,Maine,M,Naranja,Invierno,4.3,No,Express,No,No,15,Efectivo,Mensualmente
3493,48,Femenino,Guantes,Accesorios,65,South Dakota,M,Turquesa,Otoño,4.6,No,Standard,No,No,48,Transferencia Bancaria ,Anualmente
3494,48,Femenino,Pantalones,Vestimenta,82,New Mexico,XL,Negro,Invierno,4.7,No,Recojer en Tienda,No,No,35,Tarjeta de Credito,Semanalmente
3495,62,Femenino,Bufanda,Accesorios,38,Washington,M,Plateado,Invierno,3.5,No,Envio Gratis,No,No,41,PayPal,Trimestral
3496,24,Femenino,Shorts,Vestimenta,33,Georgia,XL,Gris,Primavera,2.8,No,Envio Gratis,No,No,14,Efectivo,Semanalmente
3497,39,Femenino,Zapatos,Calzado,38,Idaho,M,Rosa,Verano,4,No,Envio Gratis,No,No,22,PayPal,Mensualmente
3498,35,Femenino,Bolsa,Accesorios,48,Colorado,M,Rojo,Primavera,4.3,No,Recojer en Tienda,No,No,16,Venmo,Cada 3 Meses
3499,47,Femenino,Sandalias,Calzado,35,Kentucky,M,Lavender,Verano,3.8,No,Standard,No,No,2,Transferencia Bancaria ,Cada 2 semanas
3500,22,Femenino,Calcetines,Vestimenta,29,New Jersey,L,Indigo,Otoño,3,No,Envio Dia Siguiente,No,No,13,PayPal,Cada 3 Meses
3501,38,Femenino,Camiseta,Vestimenta,48,Oregon,S,Plateado,Otoño,4.6,No,Envio Dia Siguiente,No,No,38,Tarjeta de Debito,Quincena
3502,53,Femenino,Zapatos,Calzado,87,Nebraska,M,Plateado,Otoño,4.8,No,Standard,No,No,43,Transferencia Bancaria ,Semanalmente
3503,31,Femenino,Mochila,Accesorios,62,Massachusetts,M,Verde,Otoño,4.7,No,Envio Dia Siguiente,No,No,26,Transferencia Bancaria ,Trimestral
3504,31,Femenino,Camiseta,Vestimenta,96,Nebraska,M,Rosa,Primavera,3.9,No,Envio Gratis,No,No,39,Efectivo,Semanalmente
3505,65,Femenino,Bolsa,Accesorios,41,Hawaii,S,Violeta,Otoño,4,No,Envio Dia Siguiente,No,No,50,Venmo,Mensualmente
3506,48,Femenino,Joyeria,Accesorios,42,Indiana,L,Rojo,Invierno,3.7,No,Envio 2-Dias,No,No,40,Transferencia Bancaria ,Cada 3 Meses
3507,18,Femenino,Camiseta,Vestimenta,57,Illinois,L,Olive,Invierno,3.7,No,Envio 2-Dias,No,No,12,Efectivo,Quincena
3508,46,Femenino,Bolsa,Accesorios,65,Colorado,S,Morado,Primavera,4.2,No,Recojer en Tienda,No,No,33,Tarjeta de Credito,Cada 3 Meses
3509,52,Femenino,Pantalones,Vestimenta,54,Pennsylvania,M,Gris,Otoño,4.7,No,Standard,No,No,49,Transferencia Bancaria ,Semanalmente
3510,50,Femenino,Playera,Vestimenta,22,Ohio,L,Cafe,Invierno,4.3,No,Envio Dia Siguiente,No,No,43,Venmo,Cada 2 semanas
3511,49,Femenino,Tennis,Calzado,96,Pennsylvania,S,Naranja,Otoño,4.9,No,Envio 2-Dias,No,No,14,Venmo,Mensualmente
3512,69,Femenino,Joyeria,Accesorios,81,Mississippi,M,Azul,Verano,3.9,No,Envio 2-Dias,No,No,21,Tarjeta de Credito,Cada 3 Meses
3513,36,Femenino,Camiseta,Vestimenta,46,Kentucky,M,Blanco,Otoño,3.4,No,Envio Gratis,No,No,31,Tarjeta de Debito,Trimestral
3514,30,Femenino,Blusa,Vestimenta,74,Alaska,XL,Charcoal,Primavera,4.2,No,Recojer en Tienda,No,No,29,Tarjeta de Credito,Quincena
3515,25,Femenino,Tennis,Calzado,50,Georgia,XL,Gris,Invierno,4.7,No,Express,No,No,32,Efectivo,Mensualmente
3516,19,Femenino,Vestido,Vestimenta,80,South Dakota,XL,Charcoal,Invierno,4,No,Envio Dia Siguiente,No,No,16,Tarjeta de Debito,Cada 2 semanas
3517,34,Femenino,Botas,Calzado,56,South Carolina,S,Blanco,Verano,4,No,Envio Gratis,No,No,38,PayPal,Cada 2 semanas
3518,29,Femenino,Falda,Vestimenta,69,Tennessee,M,Naranja,Invierno,3.1,No,Envio Dia Siguiente,No,No,34,Tarjeta de Debito,Cada 3 Meses
3519,50,Femenino,Camiseta,Vestimenta,97,Colorado,M,Negro,Primavera,4.2,No,Standard,No,No,30,PayPal,Trimestral
3520,31,Femenino,Shorts,Vestimenta,66,Wisconsin,M,Blanco,Invierno,3.7,No,Envio Dia Siguiente,No,No,14,Transferencia Bancaria ,Quincena
3521,41,Femenino,Sombrero,Accesorios,70,Georgia,S,Cafe,Primavera,3.1,No,Express,No,No,33,Transferencia Bancaria ,Mensualmente
3522,52,Femenino,Zapatos,Calzado,50,Maryland,M,Rosa,Invierno,3.7,No,Recojer en Tienda,No,No,35,Venmo,Semanalmente
3523,27,Femenino,Pantalones,Vestimenta,85,New Jersey,M,Amarillo,Primavera,3.2,No,Recojer en Tienda,No,No,13,Efectivo,Trimestral
3524,49,Femenino,Mochila,Accesorios,59,Nevada,M,Cyan,Verano,2.8,No,Standard,No,No,30,Efectivo,Quincena
3525,69,Femenino,Pantalones,Vestimenta,74,Michigan,L,Plateado,Verano,2.9,No,Envio Gratis,No,No,30,Tarjeta de Credito,Mensualmente
3526,45,Femenino,Lentes de sol,Accesorios,38,Wyoming,L,Olive,Invierno,3.5,No,Standard,No,No,47,Transferencia Bancaria ,Anualmente
3527,20,Femenino,Sueter,Vestimenta,99,Massachusetts,M,Olive,Primavera,3.8,No,Express,No,No,1,PayPal,Cada 3 Meses
3528,25,Femenino,Blusa,Vestimenta,97,Washington,S,Charcoal,Primavera,4.7,No,Envio Gratis,No,No,1,Efectivo,Semanalmente
3529,38,Femenino,Bufanda,Accesorios,67,Maine,L,Gris,Verano,4.5,No,Envio Gratis,No,No,33,PayPal,Anualmente
3530,55,Femenino,Playera,Vestimenta,20,Montana,S,Maroon,Invierno,3.9,No,Envio Dia Siguiente,No,No,43,Transferencia Bancaria ,Semanalmente
3531,62,Femenino,Lentes de sol,Accesorios,45,Oklahoma,L,Negro,Primavera,3.4,No,Express,No,No,37,PayPal,Semanalmente
3532,54,Femenino,Zapatos,Calzado,52,North Dakota,XL,Violeta,Invierno,4.6,No,Envio 2-Dias,No,No,23,Efectivo,Trimestral
3533,61,Femenino,Pantalones,Vestimenta,68,Connecticut,L,Indigo,Otoño,4.6,No,Standard,No,No,12,Tarjeta de Credito,Anualmente
3534,50,Femenino,Tennis,Calzado,98,Texas,L,Amarillo,Otoño,4.7,No,Standard,No,No,30,Venmo,Quincena
3535,65,Femenino,Zapatos,Calzado,83,Delaware,M,Gris,Otoño,3.2,No,Express,No,No,7,Efectivo,Semanalmente
3536,68,Femenino,Shorts,Vestimenta,51,Mississippi,M,Rojo,Verano,5,No,Express,No,No,20,Tarjeta de Debito,Mensualmente
3537,55,Femenino,Bolsa,Accesorios,21,Minnesota,L,Durazno,Primavera,4.5,No,Express,No,No,10,Venmo,Mensualmente
3538,57,Femenino,Bolsa,Accesorios,92,Georgia,M,Gris,Primavera,3.5,No,Standard,No,No,40,Tarjeta de Credito,Cada 3 Meses
3539,56,Femenino,Zapatos,Calzado,63,Iowa,S,Blanco,Primavera,4.5,No,Recojer en Tienda,No,No,21,Venmo,Mensualmente
3540,29,Femenino,Joyeria,Accesorios,56,New York,S,Verde,Primavera,3.2,No,Express,No,No,17,Tarjeta de Credito,Cada 2 semanas
3541,24,Femenino,Shorts,Vestimenta,95,Nevada,M,Magenta,Primavera,4.6,No,Envio Gratis,No,No,5,Transferencia Bancaria ,Semanalmente
3542,59,Femenino,Blusa,Vestimenta,66,Virginia,M,Olive,Invierno,4,No,Envio Dia Siguiente,No,No,22,PayPal,Anualmente
3543,62,Femenino,Abrigo,Ropa exterior,28,Idaho,S,Olive,Primavera,4.2,No,Express,No,No,5,Venmo,Semanalmente
3544,58,Femenino,Sombrero,Accesorios,83,Colorado,M,Azul,Invierno,4.1,No,Standard,No,No,18,PayPal,Cada 3 Meses
3545,64,Femenino,Calcetines,Vestimenta,55,Wisconsin,XL,Charcoal,Otoño,3.6,No,Envio 2-Dias,No,No,42,Efectivo,Cada 3 Meses
3546,48,Femenino,Sandalias,Calzado,28,Connecticut,M,Amarillo,Primavera,3.7,No,Envio 2-Dias,No,No,22,Tarjeta de Debito,Anualmente
3547,60,Femenino,Bufanda,Accesorios,79,Kansas,M,Violeta,Verano,3.6,No,Envio Gratis,No,No,37,Transferencia Bancaria ,Cada 2 semanas
3548,52,Femenino,Bufanda,Accesorios,31,Pennsylvania,L,Magenta,Verano,3.8,No,Standard,No,No,23,Tarjeta de Credito,Anualmente
3549,63,Femenino,Blusa,Vestimenta,37,Utah,M,Rojo,Otoño,3,No,Standard,No,No,47,Tarjeta de Debito,Quincena
3550,44,Femenino,Playera,Vestimenta,34,Oregon,M,Cyan,Verano,3.4,No,Envio 2-Dias,No,No,11,Transferencia Bancaria ,Quincena
3551,63,Femenino,Zapatos,Calzado,74,West Virginia,S,Naranja,Invierno,4.8,No,Standard,No,No,32,Efectivo,Semanalmente
3552,66,Femenino,Guantes,Accesorios,31,Montana,L,Negro,Primavera,2.6,No,Recojer en Tienda,No,No,20,Venmo,Semanalmente
3553,22,Femenino,Lentes de sol,Accesorios,66,Kentucky,M,Azul,Invierno,2.9,No,Envio Dia Siguiente,No,No,3,PayPal,Trimestral
3554,62,Femenino,Zapatos,Calzado,99,Minnesota,M,Charcoal,Primavera,4.9,No,Envio Gratis,No,No,32,Transferencia Bancaria ,Semanalmente
3555,39,Femenino,Vestido,Vestimenta,55,Louisiana,M,Indigo,Primavera,5,No,Envio Gratis,No,No,5,Tarjeta de Credito,Quincena
3556,25,Femenino,Blusa,Vestimenta,23,Delaware,L,Plateado,Primavera,4.6,No,Envio Dia Siguiente,No,No,45,Efectivo,Trimestral
3557,70,Femenino,Sueter,Vestimenta,88,Arizona,M,Cafe,Otoño,4.2,No,Express,No,No,43,Efectivo,Cada 2 semanas
3558,52,Femenino,Chaqueta,Ropa exterior,26,Nevada,M,Durazno,Verano,4.9,No,Envio Dia Siguiente,No,No,1,PayPal,Cada 3 Meses
3559,68,Femenino,Mochila,Accesorios,94,Alaska,L,Magenta,Verano,4.8,No,Standard,No,No,9,Venmo,Trimestral
